loan_id,path,_per,_from,_to,account_name,annual_inc_verified,employed_f,f_pmt_dt,grade,hm_owner,loan_maturity_date_orig,month,month_group,orig_dt,oterm_f,platform_f,purpose,r_dt,status,term_fico,adj_balance_cpi,age,age_fc,age_pct,apr,c_age_pct,c_credit_age,cpi_inflator_12,cpi_inflator_36,credit_age,days_to_month_end,dti_orig,dti_plus_pti_orig,end_bal,eop_days_past_due,int_rate,loan_age,loan_ever_modified,loan_id,loan_payment_scheduled_amt_orig,note_rate,ofico,opti,orig_bal,pmt_day,rate_incentive_ALL,rel_fico_ratio_ALL,rem_term,term,v_credit_age,v_ofico,v_opti,v_rate_incentive_ALL,v_rel_fico_ratio_ALL,fromC_D1M,fromC_D2M,fromC_D3M,fromC_D4M,fromC_LIQ,fromC_PIF,fromC_stay,fromD1M_C,fromD1M_D2M,fromD1M_D3M,fromD1M_D4M,fromD1M_LIQ,fromD1M_PIF,fromD1M_stay,fromD2M_C,fromD2M_D1M,fromD2M_D3M,fromD2M_D4M,fromD2M_LIQ,fromD2M_PIF,fromD2M_stay,fromD3M_C,fromD3M_D1M,fromD3M_D2M,fromD3M_D4M,fromD3M_LIQ,fromD3M_PIF,fromD3M_stay,_begin_bal,_end_bal,_note_rate,_pi_pmt,_num_pay,_int_pmt,_prin_pmt,_loss
2468037,5,27,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,March,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-03-31,C,60.[750+),21.6013,27,0.45,0.45,0.00963,0.45,0,0.0268,0.0918,0,15,0.5161,0.5161,4339.7793,0,0.1155,27,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0069490304,0,0,0,0,0.022028179,0.97102279,,,,,,,,,,,,,,,,,,,,,,4339.7793,4227.4256,0.1155,154.12402,1,41.770375,112.35364,0
2468037,5,28,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,April,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-04-30,C,60.[750+),21.6013,28,0.46666667,0.46666667,0.00963,0.46666667,0,0.0268,0.0918,0,14,0.5161,0.5161,4227.4256,0,0.1155,28,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0052114481,0,0,0,0,0.020203865,0.97458469,,,,,,,,,,,,,,,,,,,,,,4227.4256,4113.9906,0.1155,154.12402,1,40.688972,113.43505,0
2468037,5,29,C,PIF,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,May,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-05-31,C,60.[750+),21.6013,29,0.48333333,0.48333333,0.00963,0.48333333,0,0.0268,0.0918,0,15,0.5161,0.5161,4113.9906,0,0.1155,29,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0065433422,0,0,0,0,0.02062173,0.97283493,,,,,,,,,,,,,,,,,,,,,,4113.9906,0,0.1155,154.12402,-1,39.597159,4113.9906,0
2468037,6,0,C,PIF,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2025-12-31,C,60.[750+),21.6013,0,0,0,0.00963,0,0,0.0268,0.0918,0,15,0.5161,0.5161,7000,0,0.1155,0,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0003955967,0,0,0,0,0.0086161529,0.99098825,,,,,,,,,,,,,,,,,,,,,,7000,0,0.1155,154.12402,-1,67.375,7000,0
2468037,7,0,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2025-12-31,C,60.[750+),21.6013,0,0,0,0.00963,0,0,0.0268,0.0918,0,15,0.5161,0.5161,7000,0,0.1155,0,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0003955967,0,0,0,0,0.0086161529,0.99098825,,,,,,,,,,,,,,,,,,,,,,7000,6913.251,0.1155,154.12402,1,67.375,86.749019,0
2468037,7,1,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,January,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-01-31,C,60.[750+),21.6013,1,0.016666667,0.016666667,0.00963,0.016666667,0,0.0268,0.0918,0,15,0.5161,0.5161,6913.251,0,0.1155,1,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0025789948,0,0,0,0,0.010185853,0.98723515,,,,,,,,,,,,,,,,,,,,,,6913.251,6825.667,0.1155,154.12402,1,66.540041,87.583978,0
2468037,7,2,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,February,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-02-28,C,60.[750+),21.6013,2,0.033333333,0.033333333,0.00963,0.033333333,0,0.0268,0.0918,0,12,0.5161,0.5161,6825.667,0,0.1155,2,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0029582939,0,0,0,0,0.011557107,0.9854846,,,,,,,,,,,,,,,,,,,,,,6825.667,6737.24,0.1155,154.12402,1,65.697045,88.426974,0
2468037,7,3,C,PIF,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,March,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-03-31,C,60.[750+),21.6013,3,0.05,0.05,0.00963,0.05,0,0.0268,0.0918,0,15,0.5161,0.5161,6737.24,0,0.1155,3,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0044399207,0,0,0,0,0.014645048,0.98091503,,,,,,,,,,,,,,,,,,,,,,6737.24,0,0.1155,154.12402,-1,64.845935,6737.24,0
2468037,8,0,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2025-12-31,C,60.[750+),21.6013,0,0,0,0.00963,0,0,0.0268,0.0918,0,15,0.5161,0.5161,7000,0,0.1155,0,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0003955967,0,0,0,0,0.0086161529,0.99098825,,,,,,,,,,,,,,,,,,,,,,7000,6913.251,0.1155,154.12402,1,67.375,86.749019,0
2468037,8,1,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,January,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-01-31,C,60.[750+),21.6013,1,0.016666667,0.016666667,0.00963,0.016666667,0,0.0268,0.0918,0,15,0.5161,0.5161,6913.251,0,0.1155,1,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0025789948,0,0,0,0,0.010185853,0.98723515,,,,,,,,,,,,,,,,,,,,,,6913.251,6825.667,0.1155,154.12402,1,66.540041,87.583978,0
2468037,8,2,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,February,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-02-28,C,60.[750+),21.6013,2,0.033333333,0.033333333,0.00963,0.033333333,0,0.0268,0.0918,0,12,0.5161,0.5161,6825.667,0,0.1155,2,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0029582939,0,0,0,0,0.011557107,0.9854846,,,,,,,,,,,,,,,,,,,,,,6825.667,6737.24,0.1155,154.12402,1,65.697045,88.426974,0
2468037,8,3,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,March,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-03-31,C,60.[750+),21.6013,3,0.05,0.05,0.00963,0.05,0,0.0268,0.0918,0,15,0.5161,0.5161,6737.24,0,0.1155,3,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0044399207,0,0,0,0,0.014645048,0.98091503,,,,,,,,,,,,,,,,,,,,,,6737.24,6647.9619,0.1155,154.12402,1,64.845935,89.278084,0
2468037,8,4,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,April,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-04-30,C,60.[750+),21.6013,4,0.066666667,0.066666667,0.00963,0.066666667,0,0.0268,0.0918,0,14,0.5161,0.5161,6647.9619,0,0.1155,4,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0035968462,0,0,0,0,0.01394888,0.98245427,,,,,,,,,,,,,,,,,,,,,,6647.9619,6557.8246,0.1155,154.12402,1,63.986634,90.137385,0
2468037,8,5,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,May,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-05-31,C,60.[750+),21.6013,5,0.083333333,0.083333333,0.00963,0.083333333,0,0.0268,0.0918,0,15,0.5161,0.5161,6557.8246,0,0.1155,5,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0047379538,0,0,0,0,0.014562221,0.98069982,,,,,,,,,,,,,,,,,,,,,,6557.8246,6466.8196,0.1155,154.12402,1,63.119061,91.004957,0
2468037,8,6,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,June,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-06-30,C,60.[750+),21.6013,6,0.1,0.1,0.00963,0.1,0,0.0268,0.0918,0,14,0.5161,0.5161,6466.8196,0,0.1155,6,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0044974623,0,0,0,0,0.014677113,0.98082543,,,,,,,,,,,,,,,,,,,,,,6466.8196,6374.9387,0.1155,154.12402,1,62.243139,91.88088,0
2468037,8,7,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,July,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-07-31,C,60.[750+),21.6013,7,0.11666667,0.11666667,0.00963,0.11666667,0,0.0268,0.0918,0,15,0.5161,0.5161,6374.9387,0,0.1155,7,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0057857832,0,0,0,0,0.015320867,0.97889335,,,,,,,,,,,,,,,,,,,,,,6374.9387,6282.1735,0.1155,154.12402,1,61.358785,92.765234,0
2468037,8,8,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,August,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-08-31,C,60.[750+),21.6013,8,0.13333333,0.13333333,0.00963,0.13333333,0,0.0268,0.0918,0,15,0.5161,0.5161,6282.1735,0,0.1155,8,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0057300022,0,0,0,0,0.01607929,0.97819071,,,,,,,,,,,,,,,,,,,,,,6282.1735,6188.5154,0.1155,154.12402,1,60.46592,93.658099,0
2468037,8,9,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,September,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-09-30,C,60.[750+),21.6013,9,0.15,0.15,0.00963,0.15,0,0.0268,0.0918,0,14,0.5161,0.5161,6188.5154,0,0.1155,9,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0058182961,0,0,0,0,0.014996375,0.97918533,,,,,,,,,,,,,,,,,,,,,,6188.5154,6093.9558,0.1155,154.12402,1,59.564461,94.559558,0
2468037,8,10,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,October,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-10-31,C,60.[750+),21.6013,10,0.16666667,0.16666667,0.00963,0.16666667,0,0.0268,0.0918,0,15,0.5161,0.5161,6093.9558,0,0.1155,10,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0068807763,0,0,0,0,0.015962774,0.97715645,,,,,,,,,,,,,,,,,,,,,,6093.9558,5998.4861,0.1155,154.12402,1,58.654325,95.469694,0
2468037,8,11,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,November,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-11-30,C,60.[750+),21.6013,11,0.18333333,0.18333333,0.00963,0.18333333,0,0.0268,0.0918,0,14,0.5161,0.5161,5998.4861,0,0.1155,11,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.00622977,0,0,0,0,0.014537753,0.97923248,,,,,,,,,,,,,,,,,,,,,,5998.4861,5902.0975,0.1155,154.12402,1,57.735429,96.38859,0
2468037,8,12,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2026-12-31,C,60.[750+),21.6013,12,0.2,0.2,0.00963,0.2,0,0.0268,0.0918,0,15,0.5161,0.5161,5902.0975,0,0.1155,12,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.007220778,0,0,0,0,0.014796439,0.97798278,,,,,,,,,,,,,,,,,,,,,,5902.0975,5804.7812,0.1155,154.12402,1,56.807689,97.31633,0
2468037,8,13,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,January,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-01-31,C,60.[750+),21.6013,13,0.21666667,0.21666667,0.00963,0.21666667,0,0.0268,0.0918,0,15,0.5161,0.5161,5804.7812,0,0.1155,13,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0064585527,0,0,0,0,0.015395262,0.97814619,,,,,,,,,,,,,,,,,,,,,,5804.7812,5706.5282,0.1155,154.12402,1,55.871019,98.253,0
2468037,8,14,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,February,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-02-28,C,60.[750+),21.6013,14,0.23333333,0.23333333,0.00963,0.23333333,0,0.0268,0.0918,0,12,0.5161,0.5161,5706.5282,0,0.1155,14,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0051474779,0,0,0,0,0.015602278,0.97925024,,,,,,,,,,,,,,,,,,,,,,5706.5282,5607.3295,0.1155,154.12402,1,54.925334,99.198685,0
2468037,8,15,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,March,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-03-31,C,60.[750+),21.6013,15,0.25,0.25,0.00963,0.25,0,0.0268,0.0918,0,15,0.5161,0.5161,5607.3295,0,0.1155,15,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0071187951,0,0,0,0,0.018203592,0.97467761,,,,,,,,,,,,,,,,,,,,,,5607.3295,5507.1761,0.1155,154.12402,1,53.970547,100.15347,0
2468037,8,16,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,April,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-04-30,C,60.[750+),21.6013,16,0.26666667,0.26666667,0.00963,0.26666667,0,0.0268,0.0918,0,14,0.5161,0.5161,5507.1761,0,0.1155,16,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0052757953,0,0,0,0,0.016551589,0.97817262,,,,,,,,,,,,,,,,,,,,,,5507.1761,5406.0586,0.1155,154.12402,1,53.00657,101.11745,0
2468037,8,17,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,May,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-05-31,C,60.[750+),21.6013,17,0.28333333,0.28333333,0.00963,0.28333333,0,0.0268,0.0918,0,15,0.5161,0.5161,5406.0586,0,0.1155,17,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0064941172,0,0,0,0,0.016744564,0.97676132,,,,,,,,,,,,,,,,,,,,,,5406.0586,5303.9679,0.1155,154.12402,1,52.033314,102.0907,0
2468037,8,18,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,June,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-06-30,C,60.[750+),21.6013,18,0.3,0.3,0.00963,0.3,0,0.0268,0.0918,0,14,0.5161,0.5161,5303.9679,0,0.1155,18,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0059450089,0,0,0,0,0.016495343,0.97755965,,,,,,,,,,,,,,,,,,,,,,5303.9679,5200.8946,0.1155,154.12402,1,51.050691,103.07333,0
2468037,8,19,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,July,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-07-31,C,60.[750+),21.6013,19,0.31666667,0.31666667,0.00963,0.31666667,0,0.0268,0.0918,0,15,0.5161,0.5161,5200.8946,0,0.1155,19,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0074723154,0,0,0,0,0.017082676,0.97544501,,,,,,,,,,,,,,,,,,,,,,5200.8946,5096.8292,0.1155,154.12402,1,50.05861,104.06541,0
2468037,8,20,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,August,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-08-31,C,60.[750+),21.6013,20,0.33333333,0.33333333,0.00963,0.33333333,0,0.0268,0.0918,0,15,0.5161,0.5161,5096.8292,0,0.1155,20,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0072241255,0,0,0,0,0.017953828,0.97482205,,,,,,,,,,,,,,,,,,,,,,5096.8292,4991.7621,0.1155,154.12402,1,49.056981,105.06704,0
2468037,8,21,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,September,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-09-30,C,60.[750+),21.6013,21,0.35,0.35,0.00963,0.35,0,0.0268,0.0918,0,14,0.5161,0.5161,4991.7621,0,0.1155,21,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0070569231,0,0,0,0,0.016765513,0.97617756,,,,,,,,,,,,,,,,,,,,,,4991.7621,4885.6838,0.1155,154.12402,1,48.045711,106.07831,0
2468037,8,22,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,October,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-10-31,C,60.[750+),21.6013,22,0.36666667,0.36666667,0.00963,0.36666667,0,0.0268,0.0918,0,15,0.5161,0.5161,4885.6838,0,0.1155,22,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0079232721,0,0,0,0,0.017957744,0.97411898,,,,,,,,,,,,,,,,,,,,,,4885.6838,4778.5845,0.1155,154.12402,1,47.024707,107.09931,0
2468037,8,23,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,November,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-11-30,C,60.[750+),21.6013,23,0.38333333,0.38333333,0.00963,0.38333333,0,0.0268,0.0918,0,14,0.5161,0.5161,4778.5845,0,0.1155,23,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0069416671,0,0,0,0,0.016567106,0.97649123,,,,,,,,,,,,,,,,,,,,,,4778.5845,4670.4544,0.1155,154.12402,1,45.993876,108.13014,0
2468037,8,24,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2027-12-31,C,60.[750+),21.6013,24,0.4,0.4,0.00963,0.4,0,0.0268,0.0918,0,15,0.5161,0.5161,4670.4544,0,0.1155,24,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0080384654,0,0,0,0,0.017098076,0.97486346,,,,,,,,,,,,,,,,,,,,,,4670.4544,4561.2835,0.1155,154.12402,1,44.953123,109.1709,0
2468037,8,25,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,January,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-01-31,C,60.[750+),21.6013,25,0.41666667,0.41666667,0.00963,0.41666667,0,0.0268,0.0918,0,15,0.5161,0.5161,4561.2835,0,0.1155,25,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0070673981,0,0,0,0,0.018074881,0.97485772,,,,,,,,,,,,,,,,,,,,,,4561.2835,4451.0618,0.1155,154.12402,1,43.902353,110.22167,0
2468037,8,26,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,February,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-02-29,C,60.[750+),21.6013,26,0.43333333,0.43333333,0.00963,0.43333333,0,0.0268,0.0918,0,13,0.5161,0.5161,4451.0618,0,0.1155,26,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0053730937,0,0,0,0,0.018618007,0.9760089,,,,,,,,,,,,,,,,,,,,,,4451.0618,4339.7793,0.1155,154.12402,1,42.84147,111.28255,0
2468037,8,27,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,March,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-03-31,C,60.[750+),21.6013,27,0.45,0.45,0.00963,0.45,0,0.0268,0.0918,0,15,0.5161,0.5161,4339.7793,0,0.1155,27,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0069490304,0,0,0,0,0.022028179,0.97102279,,,,,,,,,,,,,,,,,,,,,,4339.7793,4227.4256,0.1155,154.12402,1,41.770375,112.35364,0
2468037,8,28,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,April,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-04-30,C,60.[750+),21.6013,28,0.46666667,0.46666667,0.00963,0.46666667,0,0.0268,0.0918,0,14,0.5161,0.5161,4227.4256,0,0.1155,28,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0052114481,0,0,0,0,0.020203865,0.97458469,,,,,,,,,,,,,,,,,,,,,,4227.4256,4113.9906,0.1155,154.12402,1,40.688972,113.43505,0
2468037,8,29,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,May,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-05-31,C,60.[750+),21.6013,29,0.48333333,0.48333333,0.00963,0.48333333,0,0.0268,0.0918,0,15,0.5161,0.5161,4113.9906,0,0.1155,29,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0065433422,0,0,0,0,0.02062173,0.97283493,,,,,,,,,,,,,,,,,,,,,,4113.9906,3999.4637,0.1155,154.12402,1,39.597159,114.52686,0
2468037,8,30,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,June,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-06-30,C,60.[750+),21.6013,30,0.5,0.5,0.00963,0.5,0,0.0268,0.0918,0,14,0.5161,0.5161,3999.4637,0,0.1155,30,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0058955879,0,0,0,0,0.020535991,0.97356842,,,,,,,,,,,,,,,,,,,,,,3999.4637,3883.8345,0.1155,154.12402,1,38.494838,115.62918,0
2468037,8,31,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,July,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-07-31,C,60.[750+),21.6013,31,0.51666667,0.51666667,0.00963,0.51666667,0,0.0268,0.0918,0,15,0.5161,0.5161,3883.8345,0,0.1155,31,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0069794533,0,0,0,0,0.021335251,0.9716853,,,,,,,,,,,,,,,,,,,,,,3883.8345,3767.0924,0.1155,154.12402,1,37.381907,116.74211,0
2468037,8,32,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,August,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-08-31,C,60.[750+),21.6013,32,0.53333333,0.53333333,0.00963,0.53333333,0,0.0268,0.0918,0,15,0.5161,0.5161,3767.0924,0,0.1155,32,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0061586541,0,0,0,0,0.022568746,0.9712726,,,,,,,,,,,,,,,,,,,,,,3767.0924,3649.2267,0.1155,154.12402,1,36.258265,117.86575,0
2468037,8,33,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,September,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-09-30,C,60.[750+),21.6013,33,0.55,0.55,0.00963,0.55,0,0.0268,0.0918,0,14,0.5161,0.5161,3649.2267,0,0.1155,33,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0057668045,0,0,0,0,0.021482169,0.97275103,,,,,,,,,,,,,,,,,,,,,,3649.2267,3530.2265,0.1155,154.12402,1,35.123807,119.00021,0
2468037,8,34,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,October,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-10-31,C,60.[750+),21.6013,34,0.56666667,0.56666667,0.00963,0.56666667,0,0.0268,0.0918,0,15,0.5161,0.5161,3530.2265,0,0.1155,34,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0068944877,0,0,0,0,0.02338194,0.96972357,,,,,,,,,,,,,,,,,,,,,,3530.2265,3410.0809,0.1155,154.12402,1,33.97843,120.14559,0
2468037,8,35,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,November,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-11-30,C,60.[750+),21.6013,35,0.58333333,0.58333333,0.00963,0.58333333,0,0.0268,0.0918,0,14,0.5161,0.5161,3410.0809,0,0.1155,35,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0064766098,0,0,0,0,0.021463019,0.97206037,,,,,,,,,,,,,,,,,,,,,,3410.0809,3288.7789,0.1155,154.12402,1,32.822028,121.30199,0
2468037,8,36,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,December,30_Day,12/16/2025,60,Prosper,Debt Consol,2028-12-31,C,60.[750+),21.6013,36,0.6,0.6,0.00963,0.6,0,0.0268,0.0918,0,15,0.5161,0.5161,3288.7789,0,0.1155,36,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0072905648,0,0,0,0,0.021617492,0.97109194,,,,,,,,,,,,,,,,,,,,,,3288.7789,3166.3093,0.1155,154.12402,1,31.654497,122.46952,0
2468037,8,37,C,C,PAR_2026_1,No,Missing,1/16/2026,PP-A,Missing,12/16/2030,January,30_Day,12/16/2025,60,Prosper,Debt Consol,2029-01-31,C,60.[750+),21.6013,37,0.61666667,0.61666667,0.00963,0.61666667,0,0.0268,0.0918,0,15,0.5161,0.5161,3166.3093,0,0.1155,37,0,2468037,154.12,0.1155,800,0,7000,16,0,1.0731,60,60,0,1,0,1,1,0.0060656361,0,0,0,0,0.022664347,0.97127002,,,,,,,,,,,,,,,,,,,,,,3166.3093,3042.6611,0.1155,154.12402,1,30.475727,123.64829,0
